sample_id,session_id,official_split,proposed_independent_split,translation
4BiIL375NuQ_e4,4BiIL375NuQ_e4,train,train,She was a fiercely independent lady who refused to depend on anyone.
4BiIL375NuQ_w,4BiIL375NuQ_w,train,train,depend on
4dTj4Awahks_d,4dTj4Awahks_d,train,train,"in a way that is not clearly expressed, known, described, or decided"
4dTj4Awahks_e1,4dTj4Awahks_e1,train,train,I vaguely remembered having met her before.
4dTj4Awahks_e2,4dTj4Awahks_e2,train,val,He had thought only vaguely about a managerial future at that point.
4dTj4Awahks_e3,4dTj4Awahks_e3,train,train,Something about her voice was vaguely familiar.
4dTj4Awahks_e4,4dTj4Awahks_e4,train,test,I vaguely remember hearing him come in.
4dTj4Awahks_w,4dTj4Awahks_w,train,test,vaguely
4QYv6IFjNbQ_d,4QYv6IFjNbQ_d,train,train,"to fail to guess or understand the real cost, size, difficulty, etc. of something"
4QYv6IFjNbQ_e1,4QYv6IFjNbQ_e1,train,train,They've seriously underestimated the cost of the building project
4QYv6IFjNbQ_w,4QYv6IFjNbQ_w,train,train,underestimate - 1
4RdjdI90j0M_d,4RdjdI90j0M_d,train,train,Waiting to happen.
4RdjdI90j0M_e1,4RdjdI90j0M_e1,train,train,His application for citizenship was still pending.
4RdjdI90j0M_w,4RdjdI90j0M_w,train,train,pending
4uVjzBqNXkE_e1,4uVjzBqNXkE_e1,train,train,As she turned away I saw him sniff furtively under his arm.
4uVjzBqNXkE_e2,4uVjzBqNXkE_e2,train,train,She saw him talking furtively to another man.
4uVjzBqNXkE_e4,4uVjzBqNXkE_e4,train,train,It is not being done furtively and out of the public eye.
4uVjzBqNXkE_w,4uVjzBqNXkE_w,train,val,furtively
4vfboqjtAXo_d,4vfboqjtAXo_d,train,train,"a liking for, an enjoyment of, or a habit of doing something."
4vfboqjtAXo_e1,4vfboqjtAXo_e1,train,train,Ivan had a penchant for musical experimentation.
4vfboqjtAXo_e2,4vfboqjtAXo_e2,train,train,She has a penchant for Indian food
4vfboqjtAXo_e3,4vfboqjtAXo_e3,train,train,He had a penchant for playing jokes on people.
4vfboqjtAXo_w,4vfboqjtAXo_w,train,val,penchant
50Qibhk4sD0_d,50Qibhk4sD0_d,train,test,thinking or worrying about something too much
50Qibhk4sD0_e2,50Qibhk4sD0_e2,train,train,They have been preoccupied with other matters.
50Qibhk4sD0_w,50Qibhk4sD0_w,train,train,preoccupied
_52T6uMp5X8_d,_52T6uMp5X8_d,train,train,A good understanding of someone and an ability to communicate well with them.
_52T6uMp5X8_e1,_52T6uMp5X8_e1,train,train,We'd worked together for years and developed a close/good rapport.
_52T6uMp5X8_w,_52T6uMp5X8_w,train,train,rapport
5dfUuufFLZk_d,5dfUuufFLZk_d,train,train,relating to or belonging to the armed forces
5dfUuufFLZk_w,5dfUuufFLZk_w,train,train,military
5dQrlNM9QVs_d,5dQrlNM9QVs_d,train,train,Able to live on land and in water.
5dQrlNM9QVs_w,5dQrlNM9QVs_w,train,train,amphibious
5iIb7JC1mC8_d,5iIb7JC1mC8_d,train,train,"to shake slightly, often because of strong emotion"
5iIb7JC1mC8_e1,5iIb7JC1mC8_e1,train,train,Lennie's bottom lip quivered and tears started in his eyes.
5iIb7JC1mC8_w,5iIb7JC1mC8_w,train,train,quiver
5ncS0vBocO0_d,5ncS0vBocO0_d,train,val,someone who travels to places where no one has ever been in order to find out what is there
5ncS0vBocO0_e1,5ncS0vBocO0_e1,train,val,Amit was a famous 16th-century explorer.
5ncS0vBocO0_w,5ncS0vBocO0_w,train,train,explorer
5xPTHpYQfeE_d,5xPTHpYQfeE_d,train,test,"the act of studying or examining something in detail, in order to discover more about it"
5xPTHpYQfeE_e1,5xPTHpYQfeE_e1,train,train,They took blood and urine specimens for analysis.
5xPTHpYQfeE_w,5xPTHpYQfeE_w,train,test,analysis
63BZd84xk-c_d,63BZd84xk,train,train,in or to a foreign country or countries.
63BZd84xk-c_w,63BZd84xk,train,train,abroad
68GdgKqKsrk_e1,68GdgKqKsrk_e1,train,train,environmental/personal issues.
68GdgKqKsrk_e2,68GdgKqKsrk_e2,train,val,The issue of racism.
68GdgKqKsrk_e3,68GdgKqKsrk_e3,train,train,"I was earning a lot of money, but that was not the issue."
68GdgKqKsrk_w,68GdgKqKsrk_w,train,train,issue
69Vvb09Sq5U_d,69Vvb09Sq5U_d,train,train,to express a quality or feeling through the way that you look and behave
69Vvb09Sq5U_e1,69Vvb09Sq5U_e1,train,train,Her face emanated sadness.
6DqUWmPTkHI_d,6DqUWmPTkHI_d,train,train,"to go away from someone or something, for a short time or permanently"
6DqUWmPTkHI_e1,6DqUWmPTkHI_e1,train,train,I will be leaving at five o'clock tomorrow.
6DqUWmPTkHI_e2,6DqUWmPTkHI_e2,train,train,The bus leaves in ten minutes.
6egMMBnQUbY_d,6egMMBnQUbY_d,train,train,"to mix with and join society or a group of people, often changing to suit their way of life, habits, and customs"
6egMMBnQUbY_e1,6egMMBnQUbY_e1,train,train,He seems to find it difficult to integrate socially.
6egMMBnQUbY_e3,6egMMBnQUbY_e3,train,train,Children are often very good at integrating into a new culture.
6egMMBnQUbY_e4,6egMMBnQUbY_e4,train,train,The committee can integrate the different plans.
6egMMBnQUbY_w,6egMMBnQUbY_w,train,train,integrate
6_Lnzu1WFPI_d,6_Lnzu1WFPI_d,train,train,to finish something successfully or to achieve something
6_Lnzu1WFPI_e3,6_Lnzu1WFPI_e3,train,train,I will answer for it that he will accomplish the task.
6_Lnzu1WFPI_w,6_Lnzu1WFPI_w,train,train,accomplish
6mb7FlpNvFY_e1,6mb7FlpNvFY_e1,train,train,The interest I receive on my savings account is paid after the deduction of tax.
6mb7FlpNvFY_e2,6mb7FlpNvFY_e2,train,train,A deduction is an amount that has been subtracted from a total.
6mb7FlpNvFY_e3,6mb7FlpNvFY_e3,train,val,A deduction is an expense that can be deducted from income on a tax return.
6mb7FlpNvFY_e4,6mb7FlpNvFY_e4,train,train,the act or process of deducting or subtracting
6mb7FlpNvFY_w,6mb7FlpNvFY_w,train,val,deduction
6MxCP_583q8_d,6MxCP_583q8_d,train,train,"of or from a long time ago, having lasted for a very long time"
6MxCP_583q8_e2,6MxCP_583q8_e2,train,train,She's doing a doctorate in ancient history.
6MxCP_583q8_e3,6MxCP_583q8_e3,train,train,He's got an ancient laptop.
6MxCP_583q8_w,6MxCP_583q8_w,train,train,ancient
6nwBq3QX9J0_d,6nwBq3QX9J0_d,train,train,"extremely great, or too great to be described or expressed exactly"
6nwBq3QX9J0_e1,6nwBq3QX9J0_e1,train,train,The medical importance of this discovery is of inestimable value.
6nwBq3QX9J0_e2,6nwBq3QX9J0_e2,train,train,The information he provided was of inestimable value .
6nwBq3QX9J0_e3,6nwBq3QX9J0_e3,train,train,Human life is of inestimable value.
6nwBq3QX9J0_e4,6nwBq3QX9J0_e4,train,train,Carey has been an inestimable help in my life.
6qJDRpoe_Yc_d,6qJDRpoe_Yc_d,train,train,using words in a clever and funny way
6qJDRpoe_Yc_e1,6qJDRpoe_Yc_e1,train,train,He was witty and very charming.
6qJDRpoe_Yc_e2,6qJDRpoe_Yc_e2,train,train,"She gave a witty, entertaining and articulate speech."
6qJDRpoe_Yc_e3,6qJDRpoe_Yc_e3,train,train,"His plays were very good, very witty."
6qJDRpoe_Yc_e4,6qJDRpoe_Yc_e4,train,train,"She is a witty, wise, kind of spunky woman."
6sFJreYzn1c_d,6sFJreYzn1c_d,train,train,They left the country out of fear of persecution.
6sFJreYzn1c_e1,6sFJreYzn1c_e1,train,train,They fled to escape for persecution in Europe.
6sFJreYzn1c_w,6sFJreYzn1c_w,train,test,persecutions
6VINDvdwb_E_e1,6VINDvdwb_E_e1,train,train,The economy looks set to sustain its growth into next year.
6VINDvdwb_E_w,6VINDvdwb_E_w,train,train,sustain
6zErcTU0HNQ_d,6zErcTU0HNQ_d,train,train,"a large group of people who live together in an organized way, making decisions about how to do things and sharing the work that needs to be done. All the people in a country, or in several similar countries, can be referred to as a society"
6zErcTU0HNQ_e1,6zErcTU0HNQ_e1,train,train,a classless/multicultural society
6zErcTU0HNQ_e2,6zErcTU0HNQ_e2,train,train,There's a danger that we will end up blaming innocent children for society's problems.
6zErcTU0HNQ_e3,6zErcTU0HNQ_e3,train,train,We must also consider the needs of the younger/older members of society.
6zErcTU0HNQ_e4,6zErcTU0HNQ_e4,train,train,We live in a multicultural society.
6zErcTU0HNQ_w,6zErcTU0HNQ_w,train,train,society
72lco2u92iQ_d,72lco2u92iQ_d,train,train,"an event at which objects such as paintings are shown to the public, a situation in which someone shows a particular skill or quality to the public, or the act of showing these things"
72lco2u92iQ_e1,72lco2u92iQ_e1,train,train,The photographs will be on exhibition until the end of the month.
72lco2u92iQ_w,72lco2u92iQ_w,train,test,exhibition
7PcZoqPll0k_d,7PcZoqPll0k_d,train,val,the larger number or part of something
7PcZoqPll0k_e1,7PcZoqPll0k_e1,train,train,The majority had to walk.
7PcZoqPll0k_w,7PcZoqPll0k_w,train,val,majority
7S-pRkbzQ1I_d,7S,train,train,to steal something  pinch
7S-pRkbzQ1I_e1,7S,train,train,Someone's nicked my wallet.
7S-pRkbzQ1I_e2,7S,train,train,You nicked this pen from my desk.
7S-pRkbzQ1I_w,7S,train,train,nick
7tK-aXT9AM8_d,7tK,train,train,a list of the food that you can eat in a restaurant
7tK-aXT9AM8_e1,7tK,train,train,What's on the menu today?
7tK-aXT9AM8_w,7tK,train,train,menu
861X7yZmXwU_d,861X7yZmXwU_d,train,train,to criticize or speak in an angry manner to someone
861X7yZmXwU_e1,861X7yZmXwU_e1,train,train,"As he left the meeting, he was berated by angry demonstrators."
861X7yZmXwU_e2,861X7yZmXwU_e2,train,test,"Doctors are often berated for being poor communicators, particularly when they have to give patients bad news."
861X7yZmXwU_e3,861X7yZmXwU_e3,train,train,His mother berated him for making a mess.
861X7yZmXwU_e4,861X7yZmXwU_e4,train,train,She began to berate the police for paying scant attention to the theft from her car.
861X7yZmXwU_w,861X7yZmXwU_w,train,train,berate
8LoVo8y_Oic_e1,8LoVo8y_Oic_e1,train,val,We apologize for any inconvenience caused by the late arrival of the train.
8LoVo8y_Oic_e2,8LoVo8y_Oic_e2,train,train,Having to change trains is a small inconvenience.
8LoVo8y_Oic_w,8LoVo8y_Oic_w,train,val,inconvenience
8pwnTDtKBE0_d,8pwnTDtKBE0_d,train,train,She stood up and walked towards him.
8pwnTDtKBE0_e1,8pwnTDtKBE0_e1,train,train,They've always been very friendly towards me.
8pwnTDtKBE0_w,8pwnTDtKBE0_w,train,train,towards
8Ui2qv0zkjA_e1,8Ui2qv0zkjA_e1,train,train,silly or unwise; showing poor judgment or little intelligence
8Ui2qv0zkjA_w,8Ui2qv0zkjA_w,train,train,stupid
8WoE12Rn2SE_d,8WoE12Rn2SE_d,train,val,"involving a lot of different parts, in a way that is difficult to understand"
8WoE12Rn2SE_w,8WoE12Rn2SE_w,train,train,complicated
9BKcG6j7LDU_d,9BKcG6j7LDU_d,train,train,unsuccessful; of no value
9BKcG6j7LDU_e1,9BKcG6j7LDU_e1,train,train,The doctors gave him more powerful drugs in the vain hope that he might recover.
9BKcG6j7LDU_e2,9BKcG6j7LDU_e2,train,train,We searched in vain for the missing child.
9BKcG6j7LDU_e3,9BKcG6j7LDU_e3,train,val,We tried in vain to make him change his mind.
9BKcG6j7LDU_e4,9BKcG6j7LDU_e4,train,train,They tried in vain to open the locked door.
9BKcG6j7LDU_w,9BKcG6j7LDU_w,train,train,vain
9nv55rJUEkA_d,9nv55rJUEkA_d,train,train,easily annoyed
9nv55rJUEkA_e3,9nv55rJUEkA_e3,train,train,A peevish child is unhappy and makes others unhappy.
9nv55rJUEkA_e4,9nv55rJUEkA_e4,train,train,The whole team was peevish after losing the game.
9OAMotf4jFE_d,9OAMotf4jFE_d,train,test,a company that produces goods in large numbers
9OAMotf4jFE_e1,9OAMotf4jFE_e1,train,train,Germany is a major manufacturer of motor cars.
9pN1y7vMnEg_d,9pN1y7vMnEg_d,train,train,A bossy person is always telling people what to do.
9pN1y7vMnEg_e1,9pN1y7vMnEg_e1,train,train,She's strong without being bossy.
9pN1y7vMnEg_e2,9pN1y7vMnEg_e2,train,train,My older sister was very bossy.
9pN1y7vMnEg_e3,9pN1y7vMnEg_e3,train,train,Girls of that age can get quite bossy.
9pN1y7vMnEg_e4,9pN1y7vMnEg_e4,train,train,Stop being so schoolmarmish and bossy!
9pN1y7vMnEg_w,9pN1y7vMnEg_w,train,train,bossy
A0Vios3F4H0_d,A0Vios3F4H0_d,train,train,representing
A0Vios3F4H0_e4,A0Vios3F4H0_e4,train,test,"On behalf of my colleagues, I address you tonight."
a2oGVqtgvwc_d,a2oGVqtgvwc_d,train,val,used when you are giving or asking for information that is completely correct
a2oGVqtgvwc_e1,a2oGVqtgvwc_e1,train,train,The bus reaches Mumbai exactly in three hours.
a2oGVqtgvwc_w,a2oGVqtgvwc_w,train,train,exactly
a8vtO4iAq6g_d,a8vtO4iAq6g_d,train,train,a house or other building and the land on which it is built
a8vtO4iAq6g_e1,a8vtO4iAq6g_e1,train,train,We don't have enough capital to buy new premises.
a8vtO4iAq6g_e2,a8vtO4iAq6g_e2,train,train,The company is relocating to new premises.
a8vtO4iAq6g_e3,a8vtO4iAq6g_e3,train,train,The company is moving to new premises next month.
a8vtO4iAq6g_e4,a8vtO4iAq6g_e4,train,train,They anticipate moving to bigger premises by the end of the year.
AALbFZ16ms8_d,AALbFZ16ms8_d,train,val,"seeming likely to be true, or able to be believed"
AALbFZ16ms8_e1,AALbFZ16ms8_e1,train,train,a plausible salesman.
AALbFZ16ms8_w,AALbFZ16ms8_w,train,train,plausible
ABZhHI6228g_e1,ABZhHI6228g_e1,train,train,The gold medal continues to elude her.
afpdqLzBytI_d,afpdqLzBytI_d,train,test,making you believe something that is not true.
afpdqLzBytI_e1,afpdqLzBytI_e1,train,val,"It's deceptive - from the outside the building looks small, but inside it's very big."
afpdqLzBytI_w,afpdqLzBytI_w,train,train,deceptive
AHaC7ncPHjM_d,AHaC7ncPHjM_d,train,train,Including Many different types of people or things.
AHaC7ncPHjM_e1,AHaC7ncPHjM_e1,train,test,Hyderabad is a culturally diverse city.
AHaC7ncPHjM_e2,AHaC7ncPHjM_e2,train,train,Students from countries as diverse as Spain and Singapore use Cambridge textbooks.
AHaC7ncPHjM_e3,AHaC7ncPHjM_e3,train,train,India has always been one of the most religiously diverse countries.
AHaC7ncPHjM_e4,AHaC7ncPHjM_e4,train,val,The restaurant has a diverse menu that includes entrees from all over the world.
AHaC7ncPHjM_e5,AHaC7ncPHjM_e5,train,train,Shops selling a diverse range of gifts.
aIpcJDHHlWo_d,aIpcJDHHlWo_d,train,train,A collection of poems of stories
aIpcJDHHlWo_e2,aIpcJDHHlWo_e2,train,train,Michael Rosen is the editor of the anthology.
aIpcJDHHlWo_e3,aIpcJDHHlWo_e3,train,train,. I have an anthology of modern quotations.
aIpcJDHHlWo_e4,aIpcJDHHlWo_e4,train,train,We have put together an anthology of children's poetry.
aIpcJDHHlWo_w,aIpcJDHHlWo_w,train,train,anthology
AJbqUacnP-g_d,AJbqUacnP,train,val,"very surprising, usually in a pleasing way, especially by being large in amount or size"
AJbqUacnP-g_e1,AJbqUacnP,train,val,Stupendous news! We've won Rs. 5 Crore!
AJbqUacnP-g_e2,AJbqUacnP,train,val,The drafting of the regulations will be a stupendous and heavy task.
AJbqUacnP-g_e3,AJbqUacnP,train,val,Kotto gives a stupendous performance.
AJbqUacnP-g_e4,AJbqUacnP,train,val,The lakeshore view was stupendous.
AJbqUacnP-g_w,AJbqUacnP,train,val,stupendous
AjXeuvRxnL0_w,AjXeuvRxnL0_w,train,test,the wherewithal
anCvgjkC1Js_d,anCvgjkC1Js_d,train,train,"an imaginary creature like a man but extremely tall, strong, and usually very cruel, appearing especially in children's stories."
anCvgjkC1Js_e1,anCvgjkC1Js_e1,train,train,"Dad terrified us with stories of a big, bad giant who ate little children."
anCvgjkC1Js_e2,anCvgjkC1Js_e2,train,train,Are the Giants playing tonight?
anCvgjkC1Js_e3,anCvgjkC1Js_e3,train,train,"In the pantomime of 'Jack and the Beanstalk', we just saw the giant's huge hand."
anCvgjkC1Js_e4,anCvgjkC1Js_e4,train,val,Nancy had never seen a giant panda.
A_ND2Q9fO2s_e1,A_ND2Q9fO2s_e1,train,train,We used to be friendly with some people who worked at the Swedish Embassy.
A_ND2Q9fO2s_w,A_ND2Q9fO2s_w,train,train,embassy
AnhTIMU_EzI_e1,AnhTIMU_EzI_e1,train,train,You can usually find a hotel for €70 a night.
AnhTIMU_EzI_w,AnhTIMU_EzI_w,train,train,euro
a-tA9XP1DTQ_d,a,train,train,"to copy someone's speech or behavior, or to copy something as a model"
a-tA9XP1DTQ_e1,a,train,train,He can imitate the cries of birds..
a-tA9XP1DTQ_e2,a,train,train,James can imitate his father perfectly..
a-tA9XP1DTQ_e4,a,train,train,You should imitate her way of doing things.
a-tA9XP1DTQ_w,a,train,train,imitate
atCTXG7PL_E_d,atCTXG7PL_E_d,train,train,to think carefully and for a long period about something
atCTXG7PL_E_e1,atCTXG7PL_E_e1,train,train,She ruminated for weeks about whether to tell him or not.
atCTXG7PL_E_w,atCTXG7PL_E_w,train,train,ruminate
aU7Yxmt7Obw_d,aU7Yxmt7Obw_d,train,train,"to speak angrily to someone, telling that person that you disagree with them."
aU7Yxmt7Obw_e1,aU7Yxmt7Obw_e1,train,test,The children are always arguing.
aU7Yxmt7Obw_w,aU7Yxmt7Obw_w,train,train,argue
AVDuEdEExK8_d,AVDuEdEExK8_d,train,test,"to ask someone to do or not do something in a very sincere, emotional, and determined way"
AVDuEdEExK8_e1,AVDuEdEExK8_e1,train,val,She implored her parents to send her to school.
AVDuEdEExK8_w,AVDuEdEExK8_w,train,train,implore
azo6kLMV32E_d,azo6kLMV32E_d,train,val,not anyone
azo6kLMV32E_e1,azo6kLMV32E_e1,train,test,Nobody agreed with me.
B2xV05A7TbI_d,B2xV05A7TbI_d,train,train,to put two or more numbers or amounts together to get a total to put two or more numbers or amounts together to get a total
B2xV05A7TbI_e1,B2xV05A7TbI_e1,train,train,Don't forget to add on your traveling expenses/add your expenses on.
B7idRBMZUvw_d,B7idRBMZUvw_d,train,train,"to fight in a rough, noisy, uncontrolled way"
B7idRBMZUvw_e1,B7idRBMZUvw_e1,train,test,The young men had nothing better to do than brawl in the streets.
B7idRBMZUvw_e2,B7idRBMZUvw_e2,train,test,They got caught up in a street brawl.
B7idRBMZUvw_e3,B7idRBMZUvw_e3,train,test,Police officers were injured in a mass brawl outside a nightclub.
B7idRBMZUvw_e4,B7idRBMZUvw_e4,train,train,Several witnesses said that Slatter started the brawl.
B7idRBMZUvw_w,B7idRBMZUvw_w,train,train,brawl
BaSt1HrxXq0_d,BaSt1HrxXq0_d,train,train,to stop or prevent (someone or something) from entering a place.
BaSt1HrxXq0_e1,BaSt1HrxXq0_e1,train,train,Danger zone keep out!
BaSt1HrxXq0_e3,BaSt1HrxXq0_e3,train,val,Let's keep out of her way while she's in such a bad mood.
BaSt1HrxXq0_e4,BaSt1HrxXq0_e4,train,train,"Keep it up, and keep out of trouble."
BaSt1HrxXq0_w,BaSt1HrxXq0_w,train,train,keep out
bb3WuX4Mqo4_d,bb3WuX4Mqo4_d,train,train,skilled and experienced
bb3WuX4Mqo4_e1,bb3WuX4Mqo4_e1,train,test,She's proficient in two languages.
bb3WuX4Mqo4_e3,bb3WuX4Mqo4_e3,train,test,"I was proficient at my job, so we had a good relationship."
bb3WuX4Mqo4_e4,bb3WuX4Mqo4_e4,train,train,"With practice, you should become proficient within six months."
bb3WuX4Mqo4_w,bb3WuX4Mqo4_w,train,train,proficient
BC1eDWKCSpQ_d,BC1eDWKCSpQ_d,train,train,"Methods, beliefs, ideas, etc. that are eclectic combine whatever seem the best or most useful things from many different areas or systems, rather than following a single system"
BC1eDWKCSpQ_e1,BC1eDWKCSpQ_e1,train,test,It was an eclectic mix of our ethnic foods and traditional Thanksgiving food.
BC1eDWKCSpQ_w,BC1eDWKCSpQ_w,train,train,eclectic
BGG5x7Qr10A_d,BGG5x7Qr10A_d,train,train,in a way that will not become loose
BGG5x7Qr10A_e1,BGG5x7Qr10A_e1,train,train,Make sure the rope is firmly attached before attempting to climb down
BGG5x7Qr10A_e3,BGG5x7Qr10A_e3,train,train,She shut the door firmly and walked away.
BGG5x7Qr10A_w,BGG5x7Qr10A_w,train,test,firmly
BG__MHnFZgE_e1,BG__MHnFZgE_e1,train,train,"an outpouring of anger, abuse, or complaint"
bGqx2eKgdB0_d,bGqx2eKgdB0_d,train,test,"smooth and soft, or not too sharp, bright, new, or rough"
bGqx2eKgdB0_e1,bGqx2eKgdB0_e1,train,train,The bright orange of the fresh paint mellowed as it dried.
bGqx2eKgdB0_e2,bGqx2eKgdB0_e2,train,train,The leaves looked golden in the mellow afternoon light.
bGqx2eKgdB0_e3,bGqx2eKgdB0_e3,train,train,Mellow music and lighting helped to create the right atmosphere.
bGqx2eKgdB0_e4,bGqx2eKgdB0_e4,train,train,His voice was deep and mellow.
bGqx2eKgdB0_w,bGqx2eKgdB0_w,train,train,mellow
BH7-iBjng_8_d,BH7,train,train,"to fail to understand how strong, skillful, intelligent, or determined someone, especially a competitor, is"
BH7-iBjng_8_e1,BH7,train,train,Never underestimate your opponent!
BH7-iBjng_8_w,BH7,train,train,underestimate - 2
bJA2HuIKJTQ_d,bJA2HuIKJTQ_d,train,val,Used to express polite or formal apology or regret.
bJA2HuIKJTQ_e1,bJA2HuIKJTQ_e1,train,train,I'm afraid I don't understand'
bJA2HuIKJTQ_e3,bJA2HuIKJTQ_e3,train,test,I'm afraid that we can't come this evening after all.
bJA2HuIKJTQ_e4,bJA2HuIKJTQ_e4,train,train,"This is your room - it's rather small, I'm afraid."
bJA2HuIKJTQ_w,bJA2HuIKJTQ_w,train,val,afraid
_bKPoTpqCjI_d,_bKPoTpqCjI_d,train,train,an expression of strong feeling that is difficult to control
_bKPoTpqCjI_e1,_bKPoTpqCjI_e1,train,train,His death at the age of 35 has occasioned an outpouring of grief.
_bKPoTpqCjI_w,_bKPoTpqCjI_w,train,test,outpouring
bmqS93j8WJ8_d,bmqS93j8WJ8_d,train,train,"able to do things effectively and skillfully, and to achieve resultsShe's a very capable judge."
bmqS93j8WJ8_e1,bmqS93j8WJ8_e1,train,test,We need to get an assistant who's capable and efficient.
bmqS93j8WJ8_e2,bmqS93j8WJ8_e2,train,train,She's a very capable lawyer.
bmqS93j8WJ8_e3,bmqS93j8WJ8_e3,train,train,I have some lurking doubts about whether Simon is really capable of doing this job.
bmqS93j8WJ8_w,bmqS93j8WJ8_w,train,test,capable
BNF2q1Hysj8_d,BNF2q1Hysj8_d,train,train,a condition giving a greater chance of success
BNF2q1Hysj8_e2,BNF2q1Hysj8_e2,train,val,His long arms give him a big advantage over other boxers.
BNF2q1Hysj8_w,BNF2q1Hysj8_w,train,test,advantage
BPkY6fJerkM_d,BPkY6fJerkM_d,train,val,"a part of a machine, or a set of parts that work together"
BPkY6fJerkM_e1,BPkY6fJerkM_e1,train,train,The government is held accountable through the mechanism of regular general elections.
BPkY6fJerkM_w,BPkY6fJerkM_w,train,train,mechanism
BPu7NlTLvnU_d,BPu7NlTLvnU_d,train,val,used to emphasize that something is not large or important
BPu7NlTLvnU_e1,BPu7NlTLvnU_e1,train,train,It cost a mere 20 dollars.
BPu7NlTLvnU_w,BPu7NlTLvnU_w,train,train,mere
bRHRKa5R-bI_d,bRHRKa5R,train,train,- the management of relationships between countries
bRHRKa5R-bI_e1,bRHRKa5R,train,train,Diplomacy has so far failed to bring an end to the fighting.
brsHudT88m0_d,brsHudT88m0_d,train,train,continuing for ever in the same way.
brsHudT88m0_e2,brsHudT88m0_e2,train,train,He was elected perpetual president.
brsHudT88m0_e3,brsHudT88m0_e3,train,train,She's a perpetual student.
brsHudT88m0_w,brsHudT88m0_w,train,train,perpetual
BsarjXadUR0_e1,BsarjXadUR0_e1,train,train,He was afraid that the other kids would laugh at him.
BsarjXadUR0_e3,BsarjXadUR0_e3,train,train,I'm not wearing that hat - people will laugh at me.
BsarjXadUR0_w,BsarjXadUR0_w,train,train,laugh at
Bvu2bvf0Nhw_d,Bvu2bvf0Nhw_d,train,train,"to be greater than a number or amount, or to go past an allowed limit"
Bvu2bvf0Nhw_e1,Bvu2bvf0Nhw_e1,train,train,"The final cost should not exceed $5,000."
Bvu2bvf0Nhw_w,Bvu2bvf0Nhw_w,train,train,exceed
BwHKycUKnYM_d,BwHKycUKnYM_d,train,val,the set of things that are happening and the conditions that exist at a particular time and place
BwHKycUKnYM_e1,BwHKycUKnYM_e1,train,train,Her news put me in a difficult situation.
BwHKycUKnYM_e2,BwHKycUKnYM_e2,train,val,"""Would you get involved in a fight?"" ""It would depend on the situation."""
BwHKycUKnYM_e3,BwHKycUKnYM_e3,train,train,I'll worry about it if/when/as the situation arises (= if/when/as it happens)
BwHKycUKnYM_e4,BwHKycUKnYM_e4,train,train,the economic/political situation
BwHKycUKnYM_w,BwHKycUKnYM_w,train,train,situation
BWpU3Ya3iJo_d,BWpU3Ya3iJo_d,train,test,"a chemical element, such as iron or gold, or a mixture of such elements, such as steel, that is generally hard and strong, and through which electricity and heat can travel"
BWpU3Ya3iJo_e1,BWpU3Ya3iJo_e1,train,train,"Metal, paper, and glass can be recycled."
BWpU3Ya3iJo_w,BWpU3Ya3iJo_w,train,train,metal
BYDhyNP5fK8_e1,BYDhyNP5fK8_e1,train,train,The Chief was left speechless by this fatuous remark.
BYDhyNP5fK8_e3,BYDhyNP5fK8_e3,train,test,Television commercials seem fatuous than ever.
BYDhyNP5fK8_w,BYDhyNP5fK8_w,train,train,fatuous
bZVGRZcLzJE_e1,bZVGRZcLzJE_e1,train,test,The phone was engaged.
c1KkkUmCbrM_d,c1KkkUmCbrM_d,train,train,extremely frightened
c1KkkUmCbrM_e1,c1KkkUmCbrM_e1,train,train,I stood petrified as the most enormous dog I've ever seen came bounding up to me.
c1KkkUmCbrM_e2,c1KkkUmCbrM_e2,train,train,She's petrified of being on her own in the house at night.
c1KkkUmCbrM_e3,c1KkkUmCbrM_e3,train,train,As soon as they got on the stage they were petrified with fright.
c1KkkUmCbrM_e4,c1KkkUmCbrM_e4,train,train,I've always been petrified of being alone.
C2Y-lifiGVQ_d,C2Y,train,train,"(someone who has) a natural ability to be good at something, especially without being taught."
C2Y-lifiGVQ_e1,C2Y,train,train,Her talent for music showed at an early age.
C2Y-lifiGVQ_e3,C2Y,train,train,He had a great talent for business.
C2Y-lifiGVQ_e4,C2Y,train,train,"Musically speaking , this band has a lot of talent."
C2Y-lifiGVQ_w,C2Y,train,train,talent
-c5cUfu5gLU_e2,,train,train,Joan was not amused by the joke her brother told.
-c5cUfu5gLU_e4,,train,train,I wonder what's amusing the boys so much - is it Granny's hat?
-c5cUfu5gLU_w,,train,train,amuse
CB5Qabozm6w_e2,CB5Qabozm6w_e2,train,val,We select employees who will be good at face-to-face interaction with customers.
CB5Qabozm6w_w,CB5Qabozm6w_w,train,train,interaction
ci_iGsLDZ9w_d,ci_iGsLDZ9w_d,train,train,Most important or best; leading
ci_iGsLDZ9w_e1,ci_iGsLDZ9w_e1,train,train,This is one of the country's foremost arts centers.
cJ0FKENj2P0_d,cJ0FKENj2P0_d,train,val,not known to you
cJ0FKENj2P0_e2,cJ0FKENj2P0_e2,train,train,She felt increasingly nervous as she walked across a room full of unfamiliar faces.
cJ0FKENj2P0_w,cJ0FKENj2P0_w,train,train,unfamiliar
CKP94wfySWw_e2,CKP94wfySWw_e2,train,train,People shouldn't meddle with things they don't understand.
CKP94wfySWw_e3,CKP94wfySWw_e3,train,test,"If Mary's mother hadn't meddled in their marriage, Tom and Mary might still be together."
